CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,1490.418425
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1998,37.35353197
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1998,24.55126255
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1997,24.72998933
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,12735.9184
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1995,0.026777506
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,144.0030922
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1995,36.95603326
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2014,30.02153902
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2014,4.171911131
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1995,25.89429471
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,2665.739722
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1995,29.28946447
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1995,7.160512321
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,18.53868702
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2008,36.11961374
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,11635.27424
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1992,0.043724964
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1992,43.00748368
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1992,48.25460284
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,3095.659779
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1997,6.4393762
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2007,4.410792238
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1992,62.32246186
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,9101.256706
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2008,22.07290571
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2007,21.54206226
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,13.80442068
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2007,17.64203143
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2007,-0.171024042
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1998,-0.165511937
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1992,7.393538524
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2008,4.403474027
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2008,31.30956033
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2007,36.44284661
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2007,30.16406048
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,1771.586602
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,16.48952798
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,307.2980569
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1994,-0.123965844
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2002,35.24933157
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,2375.059044
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2002,24.4583426
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2002,32.76567117
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,15.49295344
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2002,17.07697344
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2002,-0.460061305
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2012,36.97377639
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,6.298758953
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,7.43569884
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2012,0.168301591
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2000,-0.420566975
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,37.69809557
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2000,37.94560823
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2000,6.434521622
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2000,44.06072054
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2006,37.22952859
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,15.17004711
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2006,17.91316958
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2006,-0.327318706
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2012,14.86841864
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2001,-0.424151028
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2004,5.620174873
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1994,44.72268628
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2001,35.70049399
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2001,24.21731741
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,2100.362386
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2000,24.03361805
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2001,36.89342099
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2001,6.588680759
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,1834.846937
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1998,31.22147855
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1998,5.616002678
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2004,-0.40261376
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2004,34.41789105
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2004,17.43713806
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2004,36.32870687
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2004,22.16396134
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1994,6.629480554
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1994,27.75837904
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,2663.394599
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1994,23.19533361
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2012,3.931041911
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2012,29.53736779
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,14078.83057
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2012,22.28044538
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,20.28207693
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,4102.372294
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1996,7.172466456
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1997,22.52721451
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,6.255228895
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2009,4.68518744
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2009,27.9381012
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2010,0.04488739
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2010,14.82179304
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,14.18703858
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2010,34.69616575
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1991,0.223632366
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,128.6297717
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,35.24998177
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1991,47.6042749
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2014,0.217632655
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2014,15.61030161
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,7.194188605
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2014,35.81972133
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2014,22.87105943
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2010,21.1399447
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,10674.9972
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2010,29.21556079
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,3.867401348
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1991,3485.056
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1999,-0.309476734
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,2975.132778
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2003,32.57017537
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2005,-0.381473696
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2005,18.29852427
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,19.30609484
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2005,38.07769631
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2005,21.51018253
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,5323.473877
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2011,0.077967098
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2011,15.57771343
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,15.9144476
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,23.87828723
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2011,37.42621679
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2011,13323.88338
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2011,30.26932185
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2011,4.369238628
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2005,35.20306596
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2005,4.966573435
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,2737.556662
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2003,-0.45371986
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2003,16.33142797
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,13.78006147
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2011,21.73486289
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,72.38677771
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1991,12.98534144
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2006,4.523400386
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,17.95971404
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1999,37.23181158
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2006,21.00292642
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1996,-0.145469155
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,45.8018959
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1996,38.70950147
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1996,21.84978584
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,2643.897696
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1996,26.07331408
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2008,17.51979271
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1997,-0.165319441
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2013,15.095775
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,5.046748306
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2013,35.94749527
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2013,22.69613655
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2013,14487.27987
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2013,28.62194543
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2013,4.025712728
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,15.05915883
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1997,38.05554255
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2013,0.212923595
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2008,-0.043942262
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,6920.194398
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2009,33.64033106
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1993,44.56821752
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2009,20.49695982
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,8562.813697
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1993,30.49384876
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,2929.462119
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1993,38.20459448
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,1.993722823
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2009,14.79499884
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,887.8407362
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,8.311089523
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1999,43.2202687
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,2009,0.030114067
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,1330.751464
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1999,26.17349478
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1991,14.29419623
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1991,13.27136217
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2006,33.73047544
Russian Federation,RUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1999,7.31454382
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1993,-0.113724698
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2009,2.7741984
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2009,5.270135897
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,398.2084859
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,8.236704199
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,529.5965562
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2005,38.40277778
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2009,12.33012927
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,282.2886646
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1998,5.585063576
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2002,7.486832205
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2002,2.489033319
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2007,24.45520581
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2007,12.39709443
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,11.82492706
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2007,35.10895884
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2007,4.842615012
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2007,2.672672369
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1998,45.51746118
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,9.091749554
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2006,11.53846154
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,1998,7.988684222
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2009,11.89923765
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1998,11.23450811
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,2.22820065
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1998,18.70271964
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1998,23.20940001
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2007,15.88377724
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2009,33.87470998
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2005,11.45833333
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2012,667.4145823
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1994,6.30258595
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2010,2.648757244
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2010,5.446885345
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,2.637019871
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2010,12.87992778
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2010,27.95666566
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,553.5974576
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2010,12.09750226
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,32.56093891
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2014,14.36259046
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2014,30.54370013
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2014,695.6892586
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2014,14.93783633
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2014,33.12302839
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2008,2.800093937
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,3.580769393
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2008,4.879908502
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2008,12.61913839
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2008,27.83072817
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,491.9404166
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2008,12.73351125
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2008,32.71063668
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,1997,6.483328205
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1997,12.0365394
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,15.62150244
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1997,18.61006613
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1997,25.67012115
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,284.5872453
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1997,7.797339362
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1997,45.96095226
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2006,5.303030303
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,14.26680532
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1994,49.75874611
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2014,4.843199109
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2005,5.625
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,125.6901275
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,286.5674694
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2005,25.20833333
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2005,11.80555556
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2014,2.35027091
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2003,1.711922649
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1994,64.79304236
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1994,21.17008455
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,17.19130291
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1994,17.24969858
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,1994,-4.951604505
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2006,25.29137529
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,336.942281
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2006,12.2960373
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2005,2.01018296
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2006,39.33566434
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,22.6864263
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2003,12.81612091
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2003,23.5465995
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2012,2.441626839
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2012,5.27621195
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,5.999043977
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2012,14.38556933
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2012,31.95039459
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,212.5120519
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2003,8.453400504
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2003,38.25692695
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2012,14.13754228
Rwanda,RWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2012,33.43855693
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,11.64639484
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2003,6.79093199
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2006,2.443322262
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2009,26.81471661
Rwanda,RWA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2004,13.88428382
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2013,2.381840853
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,1993,-6.34281664
